Date,Time,SiteCode,Location,Timezone,Unit,Agency,PM2.5,PM10,Datetime,Week,Month,PM2.5_Weekly_Avg,PM10_Weekly_Avg,PM2.5_Monthly_Avg,PM10_Monthly_Avg
01/03/24,10:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,23.6,28.0,2024-01-03 10:00:00,1,1,14.672685185185186,21.37037037037037,12.230540540540542,19.952766531713902
01/03/24,11:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,18.0,28.0,2024-01-03 11:00:00,1,1,14.672685185185186,21.37037037037037,12.230540540540542,19.952766531713902
01/03/24,12:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,13.8,21.0,2024-01-03 12:00:00,1,1,14.672685185185186,21.37037037037037,12.230540540540542,19.952766531713902
01/03/24,13:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,14.8,19.0,2024-01-03 13:00:00,1,1,14.672685185185186,21.37037037037037,12.230540540540542,19.952766531713902
01/03/24,14:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,12.4,14.0,2024-01-03 14:00:00,1,1,14.672685185185186,21.37037037037037,12.230540540540542,19.952766531713902
01/03/24,15:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,11.6,11.0,2024-01-03 15:00:00,1,1,14.672685185185186,21.37037037037037,12.230540540540542,19.952766531713902
01/03/24,16:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,11.4,8.0,2024-01-03 16:00:00,1,1,14.672685185185186,21.37037037037037,12.230540540540542,19.952766531713902
01/03/24,17:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,7.9,8.0,2024-01-03 17:00:00,1,1,14.672685185185186,21.37037037037037,12.230540540540542,19.952766531713902
01/03/24,18:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,3.7,6.0,2024-01-03 18:00:00,1,1,14.672685185185186,21.37037037037037,12.230540540540542,19.952766531713902
01/03/24,19:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,2.2,5.0,2024-01-03 19:00:00,1,1,14.672685185185186,21.37037037037037,12.230540540540542,19.952766531713902
01/03/24,20:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,4.7,3.0,2024-01-03 20:00:00,1,1,14.672685185185186,21.37037037037037,12.230540540540542,19.952766531713902
01/03/24,21:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,4.2,9.0,2024-01-03 21:00:00,1,1,14.672685185185186,21.37037037037037,12.230540540540542,19.952766531713902
01/03/24,22:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,1.8,11.0,2024-01-03 22:00:00,1,1,14.672685185185186,21.37037037037037,12.230540540540542,19.952766531713902
01/03/24,23:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,4.2,16.0,2024-01-03 23:00:00,1,1,14.672685185185186,21.37037037037037,12.230540540540542,19.952766531713902
01/04/24,00:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,2.3,5.0,2024-01-04 00:00:00,1,1,14.672685185185186,21.37037037037037,12.230540540540542,19.952766531713902
01/04/24,01:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,2.5,10.0,2024-01-04 01:00:00,1,1,14.672685185185186,21.37037037037037,12.230540540540542,19.952766531713902
01/04/24,02:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,4.0,12.0,2024-01-04 02:00:00,1,1,14.672685185185186,21.37037037037037,12.230540540540542,19.952766531713902
01/04/24,03:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,4.0,9.0,2024-01-04 03:00:00,1,1,14.672685185185186,21.37037037037037,12.230540540540542,19.952766531713902
01/04/24,04:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,4.5,8.0,2024-01-04 04:00:00,1,1,14.672685185185186,21.37037037037037,12.230540540540542,19.952766531713902
01/04/24,05:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,3.8,4.0,2024-01-04 05:00:00,1,1,14.672685185185186,21.37037037037037,12.230540540540542,19.952766531713902
01/04/24,06:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,4.9,2.0,2024-01-04 06:00:00,1,1,14.672685185185186,21.37037037037037,12.230540540540542,19.952766531713902
01/04/24,07:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,6.6,4.0,2024-01-04 07:00:00,1,1,14.672685185185186,21.37037037037037,12.230540540540542,19.952766531713902
01/04/24,08:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,4.2,4.0,2024-01-04 08:00:00,1,1,14.672685185185186,21.37037037037037,12.230540540540542,19.952766531713902
01/04/24,09:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,3.0,3.0,2024-01-04 09:00:00,1,1,14.672685185185186,21.37037037037037,12.230540540540542,19.952766531713902
01/04/24,10:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,4.7,2.0,2024-01-04 10:00:00,1,1,14.672685185185186,21.37037037037037,12.230540540540542,19.952766531713902
01/04/24,11:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,4.2,3.0,2024-01-04 11:00:00,1,1,14.672685185185186,21.37037037037037,12.230540540540542,19.952766531713902
01/04/24,12:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,3.2,7.0,2024-01-04 12:00:00,1,1,14.672685185185186,21.37037037037037,12.230540540540542,19.952766531713902
01/04/24,13:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,6.4,7.0,2024-01-04 13:00:00,1,1,14.672685185185186,21.37037037037037,12.230540540540542,19.952766531713902
01/04/24,14:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,5.2,6.0,2024-01-04 14:00:00,1,1,14.672685185185186,21.37037037037037,12.230540540540542,19.952766531713902
01/04/24,15:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,5.2,7.0,2024-01-04 15:00:00,1,1,14.672685185185186,21.37037037037037,12.230540540540542,19.952766531713902
01/04/24,16:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,6.2,16.0,2024-01-04 16:00:00,1,1,14.672685185185186,21.37037037037037,12.230540540540542,19.952766531713902
01/04/24,17:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,5.2,16.0,2024-01-04 17:00:00,1,1,14.672685185185186,21.37037037037037,12.230540540540542,19.952766531713902
01/04/24,18:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,5.2,9.0,2024-01-04 18:00:00,1,1,14.672685185185186,21.37037037037037,12.230540540540542,19.952766531713902
01/04/24,19:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,9.0,15.0,2024-01-04 19:00:00,1,1,14.672685185185186,21.37037037037037,12.230540540540542,19.952766531713902
01/04/24,20:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,6.4,7.0,2024-01-04 20:00:00,1,1,14.672685185185186,21.37037037037037,12.230540540540542,19.952766531713902
01/04/24,21:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,2.8,7.0,2024-01-04 21:00:00,1,1,14.672685185185186,21.37037037037037,12.230540540540542,19.952766531713902
01/04/24,22:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,7.4,9.0,2024-01-04 22:00:00,1,1,14.672685185185186,21.37037037037037,12.230540540540542,19.952766531713902
01/04/24,23:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,8.0,10.0,2024-01-04 23:00:00,1,1,14.672685185185186,21.37037037037037,12.230540540540542,19.952766531713902
01/05/24,00:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,7.1,11.0,2024-01-05 00:00:00,1,1,14.672685185185186,21.37037037037037,12.230540540540542,19.952766531713902
01/05/24,01:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,5.4,11.0,2024-01-05 01:00:00,1,1,14.672685185185186,21.37037037037037,12.230540540540542,19.952766531713902
01/05/24,02:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,6.2,16.0,2024-01-05 02:00:00,1,1,14.672685185185186,21.37037037037037,12.230540540540542,19.952766531713902
01/05/24,03:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,11.4,23.0,2024-01-05 03:00:00,1,1,14.672685185185186,21.37037037037037,12.230540540540542,19.952766531713902
01/05/24,04:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,17.3,17.0,2024-01-05 04:00:00,1,1,14.672685185185186,21.37037037037037,12.230540540540542,19.952766531713902
